"","SOC_CODE","EMPLOYER_STATE","EMPLOYER_NAME","frequency","State"
"2572",41,"TX","NATIONAL INSTRUMENTS CORPORATION",13,"Texas"
"2573",41,"UT","MAY CAPITAL LLC",2,"Utah"
"2574",41,"UT","NOZZLE TECH USA, LLC",2,"Utah"
"2575",41,"UT","GENESYS TELECOMMUNICATIONS LABORATORIES, INC",1,"Utah"
"2576",41,"UT","INSTRUCTURE, INC",1,"Utah"
"2577",41,"VA","O3B NETWORKS USA, LLC",3,"Virginia"
"2578",41,"VA","TQ-SYSTEMS USA INC",3,"Virginia"
"2579",41,"VA","CONCEPTS INFORMATION TECHNOLOGY, INC",2,"Virginia"
"2580",41,"VA","SENTIENT VISION SYSTEMS INC",2,"Virginia"
"2581",41,"VA","TMEIC CORPORATION",2,"Virginia"
"2582",41,"VT","ITECH US, INC",1,"Vermont"
"2583",41,"VT","STRATTON AVIATION LLC",1,"Vermont"
"2584",41,"WA","MICROSOFT CORPORATION",29,"Washington"
"2585",41,"WA","AMAZON WEB SERVICES INC",12,"Washington"
"2586",41,"WA","AMAZON WEB SERVICES, INC",12,"Washington"
"2587",41,"WA","ACCELALPHA INC",6,"Washington"
"2588",41,"WA","STEMCELL TECHNOLOGIES INC",5,"Washington"
"2589",41,"WI","JOHNSON CONTROLS, INC",3,"Wisconsin"
"2590",41,"WI","KOHLER CO",1,"Wisconsin"
"2591",41,"WI","LESAFFRE YEAST CORPORATION",1,"Wisconsin"
"2592",41,"WI","MODINE MANUFACTURING COMPANY",1,"Wisconsin"
"2593",41,"WI","ROCKWELL AUTOMATION, INC",1,"Wisconsin"
"2594",41,"WV","BYPASS PHARMACY INC",1,"West Virginia"
"2595",43,"AK","THE BETTER SWEATER",1,"Alaska"
"2596",43,"AL","INNER SPARK CREATIVE",1,"Alabama"
"2597",43,"AZ","AMANDA ROMANIA LLC",1,"Arizona"
"2598",43,"AZ","ARIZONA STATE UNIVERSITY",1,"Arizona"
"2599",43,"CA","QUANTIUM, INC",15,"California"
"2600",43,"CA","IBISWORLD",2,"California"
"2601",43,"CA","LM GEREMIA, INC",2,"California"
"2602",43,"CA","SCREEN ARCADE",2,"California"
"2603",43,"CA","UST GLOBAL INC",2,"California"
"2604",43,"CO","ACCELO INC",1,"Colorado"
"2605",43,"CO","ASPEN SKIING COMPANY",1,"Colorado"
"2606",43,"CO","COLORADO CHINESE NEWS INC",1,"Colorado"
"2607",43,"CO","PARK HOSPITAL DISTRICT",1,"Colorado"
"2608",43,"CO","SPORTSHOST INC",1,"Colorado"
"2609",43,"CT","XL GLOBAL SERVICES, INC",1,"Connecticut"
"2610",43,"DC","CSSI, INC",2,"District of Columbia"
"2611",43,"DC","CAMBIUM ASSESSMENT, INC",1,"District of Columbia"
"2612",43,"DC","THE INTERNATIONAL ANTICOUNTERFEITING COALITION, INC",1,"District of Columbia"
"2613",43,"DE","SMALLS INSURANCE AGENCY",1,"Delaware"
"2614",43,"FL","ELITE CONSULTING OF SWFL",2,"Florida"
"2615",43,"FL","BROSELL BUSINESS SOLUTIONS LLC",1,"Florida"
"2616",43,"FL","COMPREHENSIVE HEALTH MANAGEMENT, INC",1,"Florida"
"2617",43,"FL","ELITE CONSULTING OF SWFL, LLC",1,"Florida"
"2618",43,"FL","HAYMAN WOODWARD CORP",1,"Florida"
"2619",43,"GA","SAVANNAH COLLEGE OF ART AND DESIGN, INC",5,"Georgia"
"2620",43,"GA","EMORY UNIVERSITY",2,"Georgia"
"2621",43,"GA","PP TECHNICAL SERVICES",2,"Georgia"
"2622",43,"GA","CITY OF ATLANTA",1,"Georgia"
"2623",43,"GA","FBS MANUFACTURING CORP",1,"Georgia"
"2624",43,"IA","CAUSEY YE LAW, P.L.L.C",1,"Iowa"
"2625",43,"IL","AMERICAN METRO BANK",2,"Illinois"
"2626",43,"IL","ENERGY BBDO, INC",1,"Illinois"
"2627",43,"IL","FRESH INTERNATIONAL SCHAUMBURG CORP",1,"Illinois"
"2628",43,"IL","LYRIC OPERA OF CHICAGO",1,"Illinois"
"2629",43,"IL","SO-WELL DENTAL ASSOCIATES",1,"Illinois"
"2630",43,"KS","INTEGRITY FINANCIAL INC",1,"Kansas"
"2631",43,"KS","THE UNIVERSITY OF KANSAS",1,"Kansas"
"2632",43,"LA","ARTS COUNCIL OF NEW ORLEANS",1,"Louisiana"
"2633",43,"LA","LOUISIANA DEPT OF WILDLIFE AND FISHERIES",1,"Louisiana"
"2634",43,"LA","LOUISIANA STATE UNIVERSITY HEALTH SCIENCES CENTER NEW ORLEANS",1,"Louisiana"
"2635",43,"LA","LSU AGRICULTURAL CENTER",1,"Louisiana"
"2636",43,"LA","TECHNOLOGY ASSOCIATES, INC",1,"Louisiana"
"2637",43,"MA","DOTCOM TEAM, LLC",6,"Massachusetts"
"2638",43,"MA","ELECTRICAL SYSTEMS SOLUTIONS, LLC",2,"Massachusetts"
"2639",43,"MA","HOTEL 1868",2,"Massachusetts"
"2640",43,"MA","TARTT'S NURSERY SCHOOL, INC",2,"Massachusetts"
"2641",43,"MA","THE BROAD INSTITUTE, INC",2,"Massachusetts"
"2642",43,"MD","JOHNS HOPKINS UNIVERSITY",9,"Maryland"
"2643",43,"MD","BANNER LIFE INSURANCE CO",1,"Maryland"
"2644",43,"MD","ESSENTIAL SOFTWARE INC",1,"Maryland"
"2645",43,"MD","THE HENRY M. JACKSON FOUNDATION",1,"Maryland"
"2646",43,"MD","VIGENE BIOSCIENCES INC",1,"Maryland"
"2647",43,"MI","HENRY FORD HEALTH SYSTEM",2,"Michigan"
"2648",43,"MI","UNIVERSITY OF MICHIGAN",1,"Michigan"
"2649",43,"MN","MAYO CLINIC",2,"Minnesota"
"2650",43,"MN","PUB 500 INC",2,"Minnesota"
"2651",43,"MN","UNIVERSITY OF MINNESOTA",2,"Minnesota"
"2652",43,"MN","NATIONAL MARROW DONOR PROGRAM",1,"Minnesota"
"2653",43,"MN","PACE ANALYTICAL SERVICES",1,"Minnesota"
"2654",43,"MO","DUCKETT CREEK SEWER DISTRICT",1,"Missouri"
"2655",43,"MO","HUTSON GOBBLE LLC",1,"Missouri"
"2656",43,"MO","THE ST. LOUIS CIRCUIT ATTORNEY'S OFFICE",1,"Missouri"
"2657",43,"MT","MEADOW CREEK RANCH",2,"Montana"
"2658",43,"MT","NORBYS CONOCO CAR CARE, INC",2,"Montana"
"2659",43,"NC","FAULCON ENTERPRISES, INC",2,"North Carolina"
"2660",43,"NC","BOOKKEEPING 101, INC",1,"North Carolina"
"2661",43,"NC","FIRST ALLIANCE LOGISTICS MANAGEMENT",1,"North Carolina"
"2662",43,"NC","HONEYWELL INTERNATIONAL INC",1,"North Carolina"
"2663",43,"NJ","RANG TECHNOLOGIES, INC",8,"New Jersey"
"2664",43,"NJ","KESSLER FOUNDATION",2,"New Jersey"
"2665",43,"NJ","SYMBIOUN TECHNOLOGIES, INC",2,"New Jersey"
"2666",43,"NJ","DIYA CARE",1,"New Jersey"
"2667",43,"NJ","EDU-LINK CONSULTING CORP",1,"New Jersey"
"2668",43,"NM","NEW MEXICO STATE UNIVERSITY",2,"New Mexico"
"2669",43,"NV","UNIVERSITY OF NEVADA RENO",1,"Nevada"
"2670",43,"NY","DANIEL MILLER ESQ",4,"New York"
"2671",43,"NY","SCHRODINGER INC",4,"New York"
"2672",43,"NY","NATIONWIDE AUTO BODY PARTS INC",3,"New York"
"2673",43,"NY","BRIGHT FUTURE FOR THE CHILDREN",2,"New York"
"2674",43,"NY","SAINT JOSEPH'S MEDICAL CENTER",2,"New York"
"2675",43,"OH","THE OHIO STATE UNIVERSITY",3,"Ohio"
"2676",43,"OH","HAPPY CONTROL INC",2,"Ohio"
"2677",43,"OH","CLEVELAND CLINIC FOUNDATION",1,"Ohio"
"2678",43,"OK","CITY OF MUSTANG",2,"Oklahoma"
"2679",43,"OK","MID-AMERICA CHRISTIAN UNIVERSITY",1,"Oklahoma"
"2680",43,"OK","STEPHEN L. BRUCE, P.C",1,"Oklahoma"
"2681",43,"OR","OREGON HEALTH SCIENCE UNIVERSITY",1,"Oregon"
"2682",43,"OR","REED INSTITUTE",1,"Oregon"
"2683",43,"PA","FORWARD PATHWAY, LLC",1,"Pennsylvania"
"2684",43,"PA","SAP AMERICA, INC",1,"Pennsylvania"
"2685",43,"PA","SOFTGENETICS LLC",1,"Pennsylvania"
"2686",43,"PA","TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA",1,"Pennsylvania"
"2687",43,"PA","UNIVERSITY OF PITTSBURGH",1,"Pennsylvania"
"2688",43,"RI","EPIVAX, INC",1,"Rhode Island"
"2689",43,"SC","WORKSMART, INC",1,"South Carolina"
"2690",43,"SD","SANFORD RESEARCH",1,"South Dakota"
"2691",43,"TN","ST. JUDE CHILDREN'S RESEARCH HOSPITAL",5,"Tennessee"
"2692",43,"TN","BRITTANI MAGANA",3,"Tennessee"
"2693",43,"TN","THE UNIVERSITY OF TENNESSEE",3,"Tennessee"
"2694",43,"TN","LABCONNECT, LLC",1,"Tennessee"
"2695",43,"TX","UT SOUTHWESTERN MEDICAL CENTER",4,"Texas"
"2696",43,"TX","LED EMERGE LLC",2,"Texas"
"2697",43,"TX","MELAX TECHNOLOGIES INC",2,"Texas"
"2698",43,"TX","ONS168 INC",2,"Texas"
"2699",43,"TX","TEKENERGY LLC",2,"Texas"
"2700",43,"UT","POULTON ASSOCIATES, LLC",1,"Utah"
"2701",43,"VA","WILLIS TOWERS WATSON US LLC",6,"Virginia"
"2702",43,"VA","ICF INCORPORATED, LLC",2,"Virginia"
"2703",43,"VA","CHRISTINE WANG ASSOCIATES, LTD",1,"Virginia"
"2704",43,"VA","DOMINION ELECTRIC SUPPLY COMPANY, INC",1,"Virginia"
"2705",43,"VA","HARBINGER INVESTMENTS, LLC",1,"Virginia"
"2706",43,"WA","OBSERVA, INC",2,"Washington"
"2707",43,"WA","TAKE CARE YOGA LLC",2,"Washington"
"2708",43,"WA","AMAZON.COM SERVICES LLC",1,"Washington"
"2709",43,"WA","COIN, LLC",1,"Washington"
"2710",43,"WI","EDGEWOOD HIGH SCHOOL OF THE SACRED HEART, INC",1,"Wisconsin"
"2711",43,"WV","UNIVERSITY PHYSICIANS SURGEONS, INC",1,"West Virginia"
"2712",45,"AZ","SANTA ROSA PRODUCE LLC",1,"Arizona"
"2713",45,"AZ","WILSON PRODUCE, LLC",1,"Arizona"
"2714",45,"CA","BERRY FRESH LLC",4,"California"
"2715",45,"CA","MORADA PRODUCE COMPANY",3,"California"
"2716",45,"CA","SUN PACIFIC FARMING",1,"California"
"2717",45,"FL","KCM ASSOCIATES, INC",2,"Florida"
"2718",45,"FL","NORTE&SUR QUALITY CONTROL INC",2,"Florida"
"2719",45,"FL","ECORIPE TROPICALS, INC",1,"Florida"
"2720",45,"FL","PURE FRESH LLC",1,"Florida"
"2721",45,"FL","PURE FRESH, LLC",1,"Florida"
"2722",45,"IA","CENTER VIEW FARMS CO",4,"Iowa"
"2723",45,"ID","THE PEREGRINE FUND",1,"Idaho"
"2724",45,"KS","CROP QUEST, INC",1,"Kansas"
"2725",45,"MD","PACIFIC PRODUCE, LLC",1,"Maryland"
"2726",45,"MN","GERTEN GREENHOUSES GARDEN CENTER, INC",1,"Minnesota"
"2727",45,"MO","MISSOURI NORTHERN PECAN GROWERS, LLC",1,"Missouri"
"2728",45,"NJ","DECOFRUT INC",9,"New Jersey"
"2729",45,"NJ","QCWORLDFRUIT LIMITED LIABILITY COMPANY",1,"New Jersey"
"2730",45,"OR","UNION WINE COMPANY",1,"Oregon"
"2731",45,"WI","SCHROEDER FLOWERS INC",1,"Wisconsin"
"2732",47,"DC","THREE BROTHERS",1,"District of Columbia"
"2733",47,"DC","THREE BROTHERS, LLC",1,"District of Columbia"
"2734",47,"FL","SPORT MANUFACTURING INC",3,"Florida"
"2735",47,"FL","ELITE CONSULTING OF SWFL, LLC",1,"Florida"
"2736",47,"FL","LATITUDE BUILDERS",1,"Florida"
"2737",47,"FL","SPINNAKER GROUP LLC",1,"Florida"
"2738",47,"NH","THE FLOORWORKS NH, LLC",2,"New Hampshire"
"2739",47,"NY","CITY OF MOUNT VERNON",1,"New York"
"2740",47,"NY","LIFT ENTERPRISES CORP",1,"New York"
"2741",47,"NY","M&M CONSTRUCTION TECHNOLOGY INC",1,"New York"
"2742",47,"NY","SKY LITE, INC",1,"New York"
"2743",47,"NY","SPECIALTY TRADES CONTRACTING LLC",1,"New York"
"2744",47,"OH","SMOOT CONSTRUCTION COMPANY OF OHIO",1,"Ohio"
"2745",47,"TX","PRIMA STRATEGIC GROUP INC",1,"Texas"
"2746",47,"VA","THE MATTHEW GROUP INC",1,"Virginia"
"2747",49,"AR","ABERNATHY MOTOR COMPANY",2,"Arkansas"
"2748",49,"AR","INSTANT AUTO CREDIT CO",1,"Arkansas"
"2749",49,"CA","A G RESOURCES LLC",4,"California"
"2750",49,"CA","AOG RESOURCES LLC",1,"California"
"2751",49,"CA","BOB WONDRIES ASSO. INC",1,"California"
"2752",49,"CT","REM SALES, LLC",1,"Connecticut"
"2753",49,"FL","FLEET OF NORTH MIAMI AUTO SERVICES INC",1,"Florida"
"2754",49,"FL","POSADA AVIATION, LLC",1,"Florida"
"2755",49,"FL","PROWINCH LLC",1,"Florida"
"2756",49,"FL","XTREME AVIATION, LLC",1,"Florida"
"2757",49,"GA","KEY FIRE PROTECTION ENTERPRISES, LLC",2,"Georgia"
"2758",49,"GA","BIG NOTE MUSIC LLC",1,"Georgia"
"2759",49,"HI","HAWAII MEDIA, INC",1,"Hawaii"
"2760",49,"IL","CODE AVIATION, LLC",1,"Illinois"
"2761",49,"IN","CLAUSON MARSHALL RACING, LLC",2,"Indiana"
"2762",49,"KS","AIR PLAINS SERVICE CORP",1,"Kansas"
"2763",49,"NC","SUNENERGY1, LLC",2,"North Carolina"
"2764",49,"NY","THE NEW SCHOOL",3,"New York"
"2765",49,"NY","GDC MEDICAL ELECTRONICS",1,"New York"
"2766",49,"NY","LIFT ENTERPRISES CORP",1,"New York"
"2767",49,"NY","THE ROCKEFELLER UNIVERSITY",1,"New York"
"2768",49,"TX","ABRAHAM F. MANAGEMENT INC",1,"Texas"
"2769",49,"TX","BRADLEY FISH",1,"Texas"
"2770",49,"TX","ESC AUTO GROUP ROBERT CARL SALADNA",1,"Texas"
"2771",49,"TX","NDT TEXAS LLC",1,"Texas"
"2772",49,"UT","KIMBALL MANAGEMENT CORPORATION",1,"Utah"
"2773",49,"UT","SUMMERHAYS DEVELOPMENT",1,"Utah"
"2774",49,"WA","CENTRAL WASHINGTON REFRIGERATION LLC",1,"Washington"
"2775",49,"WA","HERITAGE FLIGHT MUSEUM",1,"Washington"
"2776",51,"AZ","GLOBAL DENTAL SCIENCE, LLC",1,"Arizona"
"2777",51,"CA","FIRESTONE WALKER, INC",2,"California"
"2778",51,"CA","KAIROS MANUFACTURING INC",2,"California"
"2779",51,"CA","SUGARLOAF CRUSH",2,"California"
"2780",51,"CA","BURHOE MACHINE WORKS, LLC",1,"California"
"2781",51,"CA","SONOMA VINEYARD COMPANY, INC",1,"California"
"2782",51,"DE","HAASS FAMILY BUTCHER SHOP",1,"Delaware"
"2783",51,"FL","VELSAN, INC",1,"Florida"
"2784",51,"GA","COMMERCIAL SIGNS, INC",1,"Georgia"
"2785",51,"LA","KAEFER LLC",1,"Louisiana"
"2786",51,"MA","CERAMIC ARTISAN DENTAL LAB INC",2,"Massachusetts"
"2787",51,"MA","CERAMIC ARTISAN DENTAL LAB",1,"Massachusetts"
"2788",51,"MA","PACE INDUSTRIES, LLC",1,"Massachusetts"
"2789",51,"NH","NORTH COUNTRY HARD CIDER, LLC",1,"New Hampshire"
"2790",51,"NJ","NUTRA-MED PACKAGING INC",1,"New Jersey"
"2791",51,"NY","BRIGHT RIVER USA LLC",1,"New York"
"2792",51,"NY","DRUMMOND FRAMING, INC",1,"New York"
"2793",51,"NY","TIFFANY CO",1,"New York"
"2794",51,"OR","MT. DEFIANCE WINE COMPANY",1,"Oregon"
"2795",51,"OR","PHELPS CREEK VINEYARDS, LLC",1,"Oregon"
"2796",51,"PA","NEWTECH DENTAL LABORATORIES, INC",1,"Pennsylvania"
"2797",51,"VT","BLOCKCHAIN TECHNOLOGIES LLC",1,"Vermont"
"2798",51,"WA","WASHINGTON VINTNERS",1,"Washington"
"2799",53,"AZ","MESA AIRLINES, INC",18,"Arizona"
"2800",53,"AZ","PARAGON SKYDIVE",2,"Arizona"
"2801",53,"CA","AIR SHASTA ROTOR AND WING INC",2,"California"
"2802",53,"CA","AIR LLC",1,"California"
"2803",53,"CO","CO FIRE AVIATION INC",2,"Colorado"
"2804",53,"CO","SCOTT AVIATION INC",1,"Colorado"
"2805",53,"CT","ANTARES OIL SERVICES LLC",1,"Connecticut"
"2806",53,"CT","AVIA FLIGHT ACADEMY LLC",1,"Connecticut"
"2807",53,"FL","EMBRAER ENGINEERING TECHNOLOGY CENTER USA, INC",2,"Florida"
"2808",53,"FL","AIR RUTTER INTERNATIONAL, LLC",1,"Florida"
"2809",53,"FL","RANCHO VERDE LLC",1,"Florida"
"2810",53,"GA","EXPRESSJET AIRLINES LLC",1,"Georgia"
"2811",53,"HI","HAWAII PACIFIC AVIATION, INC",1,"Hawaii"
"2812",53,"HI","MAUNA LOA HELICOPTER TOURS LLC",1,"Hawaii"
"2813",53,"ID","AEROPLANES OVER IDAHO, IDAHO INC",1,"Idaho"
"2814",53,"ID","AEROPLANES OVER IDAHO, INC",1,"Idaho"
"2815",53,"ID","TIMBERLINE HELICOPTERS INC",1,"Idaho"
"2816",53,"ID","TIMBERLINE HELICOPTERS, INC",1,"Idaho"
"2817",53,"LA","MARITECH COMMERCIAL, INC",2,"Louisiana"
"2818",53,"LA","EVEREST CONSULTANTS, INC",1,"Louisiana"
"2819",53,"MD","PIEDMONT AIRLINES, INC",3,"Maryland"
"2820",53,"MD","PIEDMONT AIRLINES INC",1,"Maryland"
"2821",53,"MO","GOJET AIRLINES LLC",21,"Missouri"
"2822",53,"MO","TRANS STATES AIRLINES LLC",11,"Missouri"
"2823",53,"MO","MULTI-AERO, INC",2,"Missouri"
"2824",53,"NE","AURORA COOPERATIVE ELEVATOR, INC",1,"Nebraska"
"2825",53,"NE","NE IA HELICOPTER LLC",1,"Nebraska"
"2826",53,"NJ","AMSPEC LLC",2,"New Jersey"
"2827",53,"NJ","SGS NORTH AMERICA, INC",1,"New Jersey"
"2828",53,"NM","AERO TECH LLC",1,"New Mexico"
"2829",53,"NV","AIRWORK LAS VEGAS INC",1,"Nevada"
"2830",53,"NY","FLIGHTSAFETY INTERNATIONAL, INC",1,"New York"
"2831",53,"NY","JETBLUE AIRWAYS CORPORATION",1,"New York"
"2832",53,"NY","LAMONY II LLC",1,"New York"
"2833",53,"OH","CHAMPLAIN ENTERPRISES LLC",18,"Ohio"
"2834",53,"OH","CASTLE AVIATION, INC",1,"Ohio"
"2835",53,"SD","VICTORY, INC",2,"South Dakota"
"2836",53,"TX","SHIP GUARD AMERICA LLC",2,"Texas"
"2837",53,"TX","3C ENVIRONMENTAL SOLUTIONS INC",1,"Texas"
"2838",53,"TX","EAGLE MARITIME CONSULTANTS, INC",1,"Texas"
"2839",53,"TX","PACMARINE SERVICES, LLC",1,"Texas"
"2840",53,"UT","SKYWEST AIRLINES",9,"Utah"
"2841",53,"VA","GHS AVIATION GROUP, LLC",1,"Virginia"
"2842",53,"WI","AIR WISCONSIN AIRLINES LLC",1,"Wisconsin"
"2843",97378,"OR","ADVENTIST HEALTH TILLAMOOK",1,"Oregon"
